franchise_id,team_id,year_id,team_name,league,division,number_of_games,wins,losses,ties,winning_percentage,finish,playoff_result
PIT,PIT,1886,Allegheny City,AA,,140,80,57,3,.584,2nd of 8,
PIT,PIT,1885,Allegheny City,AA,,111,56,55,0,.505,3rd of 8,
PIT,PIT,1884,Allegheny City,AA,,110,30,78,2,.278,11th of 13,
PIT,PIT,1883,Allegheny City,AA,,98,31,67,0,.316,7th of 8,
PIT,PIT,1882,Allegheny City,AA,,79,39,39,1,.500,4th of 6,
STL,STL,2026,St. Louis Cardinals,NL,Central,111,54,57,0,.486,4th of 5,
STL,STL,2025,St. Louis Cardinals,NL,Central,162,78,84,0,.481,4th of 5,
STL,STL,2024,St. Louis Cardinals,NL,Central,162,83,79,0,.512,2nd of 5,
STL,STL,2023,St. Louis Cardinals,NL,Central,162,71,91,0,.438,5th of 5,
STL,STL,2022,St. Louis Cardinals,NL,Central,162,93,69,0,.574,1st of 5,Lost NLWC (2-0)
STL,STL,2021,St. Louis Cardinals,NL,Central,162,90,72,0,.556,2nd of 5,Lost NLWC (1-0)
STL,STL,2020,St. Louis Cardinals,NL,Central,58,30,28,0,.517,2nd of 5,Lost NLWC (2-1)
STL,STL,2019,St. Louis Cardinals,NL,Central,162,91,71,0,.562,1st of 5,Lost NLCS (4-0)
STL,STL,2018,St. Louis Cardinals,NL,Central,162,88,74,0,.543,3rd of 5,
STL,STL,2017,St. Louis Cardinals,NL,Central,162,83,79,0,.512,3rd of 5,
STL,STL,2016,St. Louis Cardinals,NL,Central,162,86,76,0,.531,2nd of 5,
STL,STL,2015,St. Louis Cardinals,NL,Central,162,100,62,0,.617,1st of 5,Lost NLDS (3-1)
STL,STL,2014,St. Louis Cardinals,NL,Central,162,90,72,0,.556,1st of 5,Lost NLCS (4-1)
STL,STL,2013,St. Louis Cardinals,NL,Central,162,97,65,0,.599,1st of 5,Lost WS (4-2)
STL,STL,2012,St. Louis Cardinals,NL,Central,162,88,74,0,.543,2nd of 6,Lost NLCS (4-3)
STL,STL,2011,St. Louis Cardinals,NL,Central,162,90,72,0,.556,2nd of 6,Won WS (4-3)
STL,STL,2010,St. Louis Cardinals,NL,Central,162,86,76,0,.531,2nd of 6,
STL,STL,2009,St. Louis Cardinals,NL,Central,162,91,71,0,.562,1st of 6,Lost NLDS (3-0)
STL,STL,2008,St. Louis Cardinals,NL,Central,162,86,76,0,.531,4th of 6,
STL,STL,2007,St. Louis Cardinals,NL,Central,162,78,84,0,.481,3rd of 6,
STL,STL,2006,St. Louis Cardinals,NL,Central,161,83,78,0,.516,1st of 6,Won WS (4-1)
STL,STL,2005,St. Louis Cardinals,NL,Central,162,100,62,0,.617,1st of 6,Lost NLCS (4-2)
STL,STL,2004,St. Louis Cardinals,NL,Central,162,105,57,0,.648,1st of 6,Lost WS (4-0)
STL,STL,2003,St. Louis Cardinals,NL,Central,162,85,77,0,.525,3rd of 6,
STL,STL,2002,St. Louis Cardinals,NL,Central,162,97,65,0,.599,1st of 6,Lost NLCS (4-1)
STL,STL,2001,St. Louis Cardinals,NL,Central,162,93,69,0,.574,2nd of 6,Lost NLDS (3-2)
STL,STL,2000,St. Louis Cardinals,NL,Central,162,95,67,0,.586,1st of 6,Lost NLCS (4-1)
STL,STL,1999,St. Louis Cardinals,NL,Central,161,75,86,0,.466,4th of 6,
STL,STL,1998,St. Louis Cardinals,NL,Central,163,83,79,1,.512,3rd of 6,
STL,STL,1997,St. Louis Cardinals,NL,Central,162,73,89,0,.451,4th of 5,
STL,STL,1996,St. Louis Cardinals,NL,Central,162,88,74,0,.543,1st of 5,Lost NLCS (4-3)
STL,STL,1995,St. Louis Cardinals,NL,Central,143,62,81,0,.434,4th of 5,
STL,STL,1994,St. Louis Cardinals,NL,Central,115,53,61,1,.465,3rd of 5,
STL,STL,1993,St. Louis Cardinals,NL,East,162,87,75,0,.537,3rd of 7,
STL,STL,1992,St. Louis Cardinals,NL,East,162,83,79,0,.512,3rd of 6,
STL,STL,1991,St. Louis Cardinals,NL,East,162,84,78,0,.519,2nd of 6,
STL,STL,1990,St. Louis Cardinals,NL,East,162,70,92,0,.432,6th of 6,
STL,STL,1989,St. Louis Cardinals,NL,East,164,86,76,2,.531,3rd of 6,
STL,STL,1988,St. Louis Cardinals,NL,East,162,76,86,0,.469,5th of 6,
STL,STL,1987,St. Louis Cardinals,NL,East,162,95,67,0,.586,1st of 6,Lost WS (4-3)
STL,STL,1986,St. Louis Cardinals,NL,East,161,79,82,0,.491,3rd of 6,
STL,STL,1985,St. Louis Cardinals,NL,East,162,101,61,0,.623,1st of 6,Lost WS (4-3)
STL,STL,1984,St. Louis Cardinals,NL,East,162,84,78,0,.519,3rd of 6,
STL,STL,1983,St. Louis Cardinals,NL,East,162,79,83,0,.488,4th of 6,
STL,STL,1982,St. Louis Cardinals,NL,East,162,92,70,0,.568,1st of 6,Won WS (4-3)
STL,STL,1981,St. Louis Cardinals,NL,East,103,59,43,1,.578,1st of 6,
STL,STL,1980,St. Louis Cardinals,NL,East,162,74,88,0,.457,4th of 6,
STL,STL,1979,St. Louis Cardinals,NL,East,163,86,76,1,.531,3rd of 6,
STL,STL,1978,St. Louis Cardinals,NL,East,162,69,93,0,.426,5th of 6,
STL,STL,1977,St. Louis Cardinals,NL,East,162,83,79,0,.512,3rd of 6,
STL,STL,1976,St. Louis Cardinals,NL,East,162,72,90,0,.444,5th of 6,
STL,STL,1975,St. Louis Cardinals,NL,East,163,82,80,1,.506,3rd of 6,
STL,STL,1974,St. Louis Cardinals,NL,East,161,86,75,0,.534,2nd of 6,
STL,STL,1973,St. Louis Cardinals,NL,East,162,81,81,0,.500,2nd of 6,
STL,STL,1972,St. Louis Cardinals,NL,East,156,75,81,0,.481,4th of 6,
STL,STL,1971,St. Louis Cardinals,NL,East,163,90,72,1,.556,2nd of 6,
STL,STL,1970,St. Louis Cardinals,NL,East,162,76,86,0,.469,4th of 6,
STL,STL,1969,St. Louis Cardinals,NL,East,162,87,75,0,.537,4th of 6,
STL,STL,1968,St. Louis Cardinals,NL,,162,97,65,0,.599,1st of 10,Lost WS (4-3)
STL,STL,1967,St. Louis Cardinals,NL,,161,101,60,0,.627,1st of 10,Won WS (4-3)
STL,STL,1966,St. Louis Cardinals,NL,,162,83,79,0,.512,6th of 10,
STL,STL,1965,St. Louis Cardinals,NL,,162,80,81,1,.497,7th of 10,
STL,STL,1964,St. Louis Cardinals,NL,,162,93,69,0,.574,1st of 10,Won WS (4-3)
STL,STL,1963,St. Louis Cardinals,NL,,162,93,69,0,.574,2nd of 10,
STL,STL,1962,St. Louis Cardinals,NL,,163,84,78,1,.519,6th of 10,
STL,STL,1961,St. Louis Cardinals,NL,,155,80,74,1,.519,5th of 8,
STL,STL,1960,St. Louis Cardinals,NL,,155,86,68,1,.558,3rd of 8,
STL,STL,1959,St. Louis Cardinals,NL,,154,71,83,0,.461,7th of 8,
STL,STL,1958,St. Louis Cardinals,NL,,154,72,82,0,.468,5th of 8,
STL,STL,1957,St. Louis Cardinals,NL,,154,87,67,0,.565,2nd of 8,
STL,STL,1956,St. Louis Cardinals,NL,,156,76,78,2,.494,4th of 8,
STL,STL,1955,St. Louis Cardinals,NL,,154,68,86,0,.442,7th of 8,
STL,STL,1954,St. Louis Cardinals,NL,,154,72,82,0,.468,6th of 8,
STL,STL,1953,St. Louis Cardinals,NL,,157,83,71,3,.539,3rd of 8,
STL,STL,1952,St. Louis Cardinals,NL,,154,88,66,0,.571,3rd of 8,
STL,STL,1951,St. Louis Cardinals,NL,,155,81,73,1,.526,3rd of 8,
STL,STL,1950,St. Louis Cardinals,NL,,153,78,75,0,.510,5th of 8,
STL,STL,1949,St. Louis Cardinals,NL,,157,96,58,3,.623,2nd of 8,
STL,STL,1948,St. Louis Cardinals,NL,,155,85,69,1,.552,2nd of 8,
STL,STL,1947,St. Louis Cardinals,NL,,156,89,65,2,.578,2nd of 8,
STL,STL,1946,St. Louis Cardinals,NL,,156,98,58,0,.628,1st of 8,Won WS (4-3)
STL,STL,1945,St. Louis Cardinals,NL,,155,95,59,1,.617,2nd of 8,
STL,STL,1944,St. Louis Cardinals,NL,,157,105,49,3,.682,1st of 8,Won WS (4-2)
STL,STL,1943,St. Louis Cardinals,NL,,157,105,49,3,.682,1st of 8,Lost WS (4-1)
STL,STL,1942,St. Louis Cardinals,NL,,156,106,48,2,.688,1st of 8,Won WS (4-1)
STL,STL,1941,St. Louis Cardinals,NL,,155,97,56,2,.634,2nd of 8,
STL,STL,1940,St. Louis Cardinals,NL,,156,84,69,3,.549,3rd of 8,
STL,STL,1939,St. Louis Cardinals,NL,,155,92,61,2,.601,2nd of 8,
STL,STL,1938,St. Louis Cardinals,NL,,156,71,80,5,.470,6th of 8,
STL,STL,1937,St. Louis Cardinals,NL,,157,81,73,3,.526,4th of 8,
STL,STL,1936,St. Louis Cardinals,NL,,155,87,67,1,.565,2nd of 8,
STL,STL,1935,St. Louis Cardinals,NL,,154,96,58,0,.623,2nd of 8,
STL,STL,1934,St. Louis Cardinals,NL,,154,95,58,1,.621,1st of 8,Won WS (4-3)
STL,STL,1933,St. Louis Cardinals,NL,,154,82,71,1,.536,5th of 8,
STL,STL,1932,St. Louis Cardinals,NL,,156,72,82,2,.468,6th of 8,
STL,STL,1931,St. Louis Cardinals,NL,,154,101,53,0,.656,1st of 8,Won WS (4-3)
STL,STL,1930,St. Louis Cardinals,NL,,154,92,62,0,.597,1st of 8,Lost WS (4-2)
STL,STL,1929,St. Louis Cardinals,NL,,154,78,74,2,.513,4th of 8,
STL,STL,1928,St. Louis Cardinals,NL,,154,95,59,0,.617,1st of 8,Lost WS (4-0)
STL,STL,1927,St. Louis Cardinals,NL,,153,92,61,0,.601,2nd of 8,
STL,STL,1926,St. Louis Cardinals,NL,,156,89,65,2,.578,1st of 8,Won WS (4-3)
STL,STL,1925,St. Louis Cardinals,NL,,153,77,76,0,.503,4th of 8,
STL,STL,1924,St. Louis Cardinals,NL,,154,65,89,0,.422,6th of 8,
STL,STL,1923,St. Louis Cardinals,NL,,154,79,74,1,.516,5th of 8,
STL,STL,1922,St. Louis Cardinals,NL,,154,85,69,0,.552,3rd of 8,
STL,STL,1921,St. Louis Cardinals,NL,,154,87,66,1,.569,3rd of 8,
STL,STL,1920,St. Louis Cardinals,NL,,155,75,79,1,.487,5th of 8,
STL,STL,1919,St. Louis Cardinals,NL,,138,54,83,1,.394,7th of 8,
STL,STL,1918,St. Louis Cardinals,NL,,131,51,78,2,.395,8th of 8,
STL,STL,1917,St. Louis Cardinals,NL,,154,82,70,2,.539,3rd of 8,
STL,STL,1916,St. Louis Cardinals,NL,,153,60,93,0,.392,7th of 8,
STL,STL,1915,St. Louis Cardinals,NL,,157,72,81,4,.471,6th of 8,
STL,STL,1914,St. Louis Cardinals,NL,,157,81,72,4,.529,3rd of 8,
STL,STL,1913,St. Louis Cardinals,NL,,153,51,99,3,.340,8th of 8,
STL,STL,1912,St. Louis Cardinals,NL,,153,63,90,0,.412,6th of 8,
STL,STL,1911,St. Louis Cardinals,NL,,158,75,74,9,.503,5th of 8,
STL,STL,1910,St. Louis Cardinals,NL,,153,63,90,0,.412,7th of 8,
STL,STL,1909,St. Louis Cardinals,NL,,154,54,98,2,.355,7th of 8,
STL,STL,1908,St. Louis Cardinals,NL,,154,49,105,0,.318,8th of 8,
STL,STL,1907,St. Louis Cardinals,NL,,155,52,101,2,.340,8th of 8,
STL,STL,1906,St. Louis Cardinals,NL,,154,52,98,4,.347,7th of 8,
STL,STL,1905,St. Louis Cardinals,NL,,154,58,96,0,.377,6th of 8,
STL,STL,1904,St. Louis Cardinals,NL,,155,75,79,1,.487,5th of 8,
STL,STL,1903,St. Louis Cardinals,NL,,139,43,94,2,.314,8th of 8,
STL,STL,1902,St. Louis Cardinals,NL,,140,56,78,6,.418,6th of 8,
STL,STL,1901,St. Louis Cardinals,NL,,142,76,64,2,.543,4th of 8,
STL,STL,1900,St. Louis Cardinals,NL,,142,65,75,2,.464,5th of 8,
STL,STL,1899,St. Louis,NL,,155,84,67,4,.556,5th of 12,
STL,STL,1898,St. Louis Browns,NL,,154,39,111,4,.260,12th of 12,
STL,STL,1897,St. Louis Browns,NL,,133,29,102,2,.221,12th of 12,
STL,STL,1896,St. Louis Browns,NL,,131,40,90,1,.308,11th of 12,
STL,STL,1895,St. Louis Browns,NL,,136,39,92,5,.298,11th of 12,
STL,STL,1894,St. Louis Browns,NL,,133,56,76,1,.424,9th of 12,
STL,STL,1893,St. Louis Browns,NL,,135,57,75,3,.432,10th of 12,
STL,STL,1892,St. Louis Browns,NL,,155,56,94,5,.373,11th of 12,
STL,STL,1891,St. Louis Browns,AA,,139,85,51,3,.625,2nd of 9,
STL,STL,1890,St. Louis Browns,AA,,139,77,58,4,.570,3rd of 9,
STL,STL,1889,St. Louis Browns,AA,,141,90,45,6,.667,2nd of 8,
STL,STL,1888,St. Louis Browns,AA,,137,92,43,2,.681,1st of 8,Lost WS (6-4)
STL,STL,1887,St. Louis Browns,AA,,138,95,40,3,.704,1st of 8,Lost WS (10-5)
STL,STL,1886,St. Louis Browns,AA,,139,93,46,0,.669,1st of 8,Won WS (4-2)
STL,STL,1885,St. Louis Browns,AA,,112,79,33,0,.705,1st of 8,Tied in WS (3-3-1)
STL,STL,1884,St. Louis Browns,AA,,110,67,40,3,.626,4th of 13,
STL,STL,1883,St. Louis,AA,,98,65,33,0,.663,2nd of 8,
STL,STL,1882,St. Louis Browns,AA,,80,37,43,0,.463,5th of 6,
MIL,MIL,2026,Milwaukee Brewers,NL,Central,110,69,41,0,.627,1st of 5,
MIL,MIL,2025,Milwaukee Brewers,NL,Central,162,97,65,0,.599,1st of 5,Lost NLCS (4-0)
MIL,MIL,2024,Milwaukee Brewers,NL,Central,162,93,69,0,.574,1st of 5,Lost NLWC (2-1)
MIL,MIL,2023,Milwaukee Brewers,NL,Central,162,92,70,0,.568,1st of 5,Lost NLWC (2-0)
MIL,MIL,2022,Milwaukee Brewers,NL,Central,162,86,76,0,.531,2nd of 5,
MIL,MIL,2021,Milwaukee Brewers,NL,Central,162,95,67,0,.586,1st of 5,Lost NLDS (3-1)
MIL,MIL,2020,Milwaukee Brewers,NL,Central,60,29,31,0,.483,4th of 5,Lost NLWC (2-0)
MIL,MIL,2019,Milwaukee Brewers,NL,Central,162,89,73,0,.549,2nd of 5,Lost NLWC (1-0)
MIL,MIL,2018,Milwaukee Brewers,NL,Central,163,96,67,0,.589,1st of 5,Lost NLCS (4-3)
MIL,MIL,2017,Milwaukee Brewers,NL,Central,162,86,76,0,.531,2nd of 5,
MIL,MIL,2016,Milwaukee Brewers,NL,Central,162,73,89,0,.451,4th of 5,
MIL,MIL,2015,Milwaukee Brewers,NL,Central,162,68,94,0,.420,4th of 5,
MIL,MIL,2014,Milwaukee Brewers,NL,Central,162,82,80,0,.506,3rd of 5,
MIL,MIL,2013,Milwaukee Brewers,NL,Central,162,74,88,0,.457,4th of 5,
MIL,MIL,2012,Milwaukee Brewers,NL,Central,162,83,79,0,.512,3rd of 6,
MIL,MIL,2011,Milwaukee Brewers,NL,Central,162,96,66,0,.593,1st of 6,Lost NLCS (4-2)
MIL,MIL,2010,Milwaukee Brewers,NL,Central,162,77,85,0,.475,3rd of 6,
MIL,MIL,2009,Milwaukee Brewers,NL,Central,162,80,82,0,.494,3rd of 6,
MIL,MIL,2008,Milwaukee Brewers,NL,Central,162,90,72,0,.556,2nd of 6,Lost NLDS (3-1)
MIL,MIL,2007,Milwaukee Brewers,NL,Central,162,83,79,0,.512,2nd of 6,
MIL,MIL,2006,Milwaukee Brewers,NL,Central,162,75,87,0,.463,4th of 6,
MIL,MIL,2005,Milwaukee Brewers,NL,Central,162,81,81,0,.500,3rd of 6,
MIL,MIL,2004,Milwaukee Brewers,NL,Central,161,67,94,0,.416,6th of 6,
MIL,MIL,2003,Milwaukee Brewers,NL,Central,162,68,94,0,.420,6th of 6,
MIL,MIL,2002,Milwaukee Brewers,NL,Central,162,56,106,0,.346,6th of 6,
MIL,MIL,2001,Milwaukee Brewers,NL,Central,162,68,94,0,.420,4th of 6,
MIL,MIL,2000,Milwaukee Brewers,NL,Central,163,73,89,1,.451,3rd of 6,
MIL,MIL,1999,Milwaukee Brewers,NL,Central,161,74,87,0,.460,5th of 6,
MIL,MIL,1998,Milwaukee Brewers,NL,Central,162,74,88,0,.457,5th of 6,
MIL,MIL,1997,Milwaukee Brewers,AL,Central,161,78,83,0,.484,3rd of 5,
MIL,MIL,1996,Milwaukee Brewers,AL,Central,162,80,82,0,.494,3rd of 5,
MIL,MIL,1995,Milwaukee Brewers,AL,Central,144,65,79,0,.451,4th of 5,
MIL,MIL,1994,Milwaukee Brewers,AL,Central,115,53,62,0,.461,5th of 5,
MIL,MIL,1993,Milwaukee Brewers,AL,East,162,69,93,0,.426,7th of 7,
MIL,MIL,1992,Milwaukee Brewers,AL,East,162,92,70,0,.568,2nd of 7,
MIL,MIL,1991,Milwaukee Brewers,AL,East,162,83,79,0,.512,4th of 7,
MIL,MIL,1990,Milwaukee Brewers,AL,East,162,74,88,0,.457,6th of 7,
MIL,MIL,1989,Milwaukee Brewers,AL,East,162,81,81,0,.500,4th of 7,
MIL,MIL,1988,Milwaukee Brewers,AL,East,162,87,75,0,.537,3rd of 7,
MIL,MIL,1987,Milwaukee Brewers,AL,East,162,91,71,0,.562,3rd of 7,
MIL,MIL,1986,Milwaukee Brewers,AL,East,161,77,84,0,.478,6th of 7,
MIL,MIL,1985,Milwaukee Brewers,AL,East,161,71,90,0,.441,6th of 7,
MIL,MIL,1984,Milwaukee Brewers,AL,East,161,67,94,0,.416,7th of 7,
MIL,MIL,1983,Milwaukee Brewers,AL,East,162,87,75,0,.537,5th of 7,
MIL,MIL,1982,Milwaukee Brewers,AL,East,163,95,67,1,.586,1st of 7,Lost WS (4-3)
MIL,MIL,1981,Milwaukee Brewers,AL,East,109,62,47,0,.569,1st of 7,Lost ALDS (3-2)
MIL,MIL,1980,Milwaukee Brewers,AL,East,162,86,76,0,.531,3rd of 7,
MIL,MIL,1979,Milwaukee Brewers,AL,East,161,95,66,0,.590,2nd of 7,
MIL,MIL,1978,Milwaukee Brewers,AL,East,162,93,69,0,.574,3rd of 7,
MIL,MIL,1977,Milwaukee Brewers,AL,East,162,67,95,0,.414,6th of 7,
MIL,MIL,1976,Milwaukee Brewers,AL,East,161,66,95,0,.410,6th of 6,
MIL,MIL,1975,Milwaukee Brewers,AL,East,162,68,94,0,.420,5th of 6,
MIL,MIL,1974,Milwaukee Brewers,AL,East,162,76,86,0,.469,5th of 6,
MIL,MIL,1973,Milwaukee Brewers,AL,East,162,74,88,0,.457,5th of 6,
MIL,MIL,1972,Milwaukee Brewers,AL,East,156,65,91,0,.417,6th of 6,
MIL,MIL,1971,Milwaukee Brewers,AL,West,161,69,92,0,.429,6th of 6,
